Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Year,Month,Day,DayOfWeek,Cost_Per_KM,Risk_LeadTime,Weight_Per_KM,Risk_Reliability,High_Risk,Prediction,Probability,Recommended_Action
5,3,0,1,11409.77,136.96,3.72,3.1,2,0.908,5.68,1,2024,8,21,6,0.0003260363705841,17.608,0.012003747665378,0.2851999999999999,0,1,0.8667503,Prioritize Shipment
1,3,2,0,12747.66,471.74,1.61,4.8,2,0.994,74.54,1,2025,1,27,1,0.0001262976891445,357.79200000000003,0.0370060073770401,0.0288,0,1,0.95001376,Prioritize Shipment
2,1,1,1,4141.95,377.96,3.97,4.8,4,0.531,11.15,1,2025,7,20,3,0.0009584857373942,53.52,0.0912517051147406,2.2512,0,1,0.8163728,Prioritize Shipment
0,7,2,2,7954.38,319.36,4.24,8.2,2,0.763,53.52,1,2024,8,17,2,0.0005330396586534,438.864,0.0401489493838614,1.9434,1,1,0.9691825,Prioritize Shipment
5,7,1,0,4972.79,314.73,1.32,7.8,4,0.759,14.25,1,2024,11,25,1,0.0002654445492369,111.15,0.0632904265010185,1.8798,1,1,0.84937865,Prioritize Shipment
7,7,2,0,8809.11,277.31,4.03,5.1,2,0.788,52.31,1,2024,9,11,6,0.0004574809486996,266.781,0.0314799111374474,1.0811999999999995,0,1,0.96718293,Prioritize Shipment
6,5,2,4,4443.98,388.7,1.66,5.6,2,0.939,27.23,1,2024,10,4,0,0.0003735390348291,152.488,0.0874666402639075,0.3416000000000003,0,1,0.9091969,Prioritize Shipment
3,0,0,4,11061.38,257.53,3.86,3.5,2,0.772,5.27,1,2025,5,29,4,0.0003489618835986,18.445,0.0232819051510751,0.7979999999999999,0,1,0.88956445,Prioritize Shipment
4,3,1,2,10230.85,222.45,4.25,4.9,2,0.614,70.66,1,2024,2,23,0,0.0004154102542799,346.234,0.0217430614269586,1.8914,0,1,0.9686006,Prioritize Shipment
2,3,2,4,12178.74,285.86,2.67,9.9,2,0.856,86.31,1,2024,7,2,5,0.0002192345020913,854.469,0.0234720504748438,1.4256000000000002,1,1,0.9684902,Prioritize Shipment
3,4,3,0,14859.82,79.59,3.04,2.5,2,0.76,186.22,1,2024,3,11,1,0.0002045785211395,465.55,0.0053560541110188,0.6,0,1,0.9636833,Prioritize Shipment
4,1,0,4,9251.17,297.21,1.33,7.4,4,0.627,1.31,1,2024,10,16,6,0.0001437655993782,9.694,0.0321267472114337,2.7602,1,1,0.8670432,Prioritize Shipment
5,1,1,0,3127.16,114.48,4.15,9.2,2,0.646,25.64,1,2025,4,12,2,0.0013270827204236,235.888,0.0366082963455659,3.2568,1,1,0.94543654,Prioritize Shipment
0,7,1,2,6563.1,157.37,4.04,4.5,2,0.638,44.51,1,2024,9,5,4,0.0006155627675945,200.295,0.0239779982020691,1.629,0,1,0.9634769,Prioritize Shipment
1,6,1,3,1953.56,152.42,1.99,4.4,4,0.518,5.07,1,2024,7,19,0,0.0010186531255758,22.308000000000003,0.0780216630152132,2.1208,0,1,0.8036234,Prioritize Shipment
4,1,2,4,740.59,432.1,4.23,9.9,4,0.88,2.26,1,2025,7,13,3,0.0057116623232827,22.374,0.5834537328346319,1.188,1,1,0.844654,Prioritize Shipment
6,8,3,1,843.76,138.0,4.49,9.7,4,0.943,5.37,1,2024,1,25,4,0.0053214184128188,52.089,0.1635536171423153,0.5529000000000005,1,1,0.8266097,Prioritize Shipment
5,5,3,4,14633.01,3.66,4.4,9.0,2,0.738,235.41,1,2025,7,8,5,0.0003006900152463,2118.69,0.0002501194217731,2.358,1,1,0.95987666,Prioritize Shipment
0,2,0,1,13933.73,322.81,1.46,4.3,2,0.805,7.6,1,2024,1,10,6,0.0001047817059753,32.68,0.0231675222643183,0.8384999999999998,0,1,0.89074177,Prioritize Shipment
0,8,1,0,1071.18,426.73,2.36,8.5,4,0.728,3.73,1,2025,11,4,5,0.0022031778039171,31.705,0.3983737560447357,2.3120000000000003,1,1,0.86845464,Prioritize Shipment
5,1,2,2,6266.42,34.31,2.92,4.8,2,0.607,36.9,1,2024,5,25,2,0.0004659757884086,177.11999999999998,0.0054752155138021,1.8864,0,1,0.94287205,Prioritize Shipment
1,8,3,3,14620.11,59.11,1.87,5.0,2,0.995,203.76,1,2025,12,29,1,0.000127906014387,1018.8,0.0040430612355173,0.025,0,1,0.94425327,Prioritize Shipment
1,4,1,4,10786.86,40.74,4.16,7.0,2,0.829,80.24,1,2024,2,14,6,0.0003856543980361,561.68,0.003776817349998,1.1970000000000005,1,1,0.9691227,Prioritize Shipment
5,5,3,0,13611.53,277.61,1.84,8.8,2,0.91,217.49,1,2025,6,16,1,0.0001351795132508,1913.9120000000005,0.0203952090617292,0.7919999999999998,1,1,0.9643663,Prioritize Shipment
0,6,2,2,5933.47,165.04,3.18,6.4,4,0.654,14.34,1,2025,2,26,6,0.0005359427114319,91.776,0.0278150896524293,2.2144,0,1,0.8384962,Prioritize Shipment
5,7,0,0,12569.27,377.68,1.57,8.7,2,0.536,7.72,1,2024,3,27,6,0.0001249078108752,67.16399999999999,0.0300478866314431,4.0368,1,1,0.9312032,Prioritize Shipment
2,0,3,2,12181.91,324.7,3.98,8.2,4,0.674,71.95,0,2025,8,17,3,0.0003267139553649,589.99,0.0266542767103024,2.6732,1,1,0.90246207,Prioritize Shipment
1,2,2,1,13990.78,348.56,2.45,6.5,4,0.678,33.25,1,2025,10,14,5,0.0001751153259503,216.125,0.0249135502094951,2.0929999999999995,0,1,0.84818584,Prioritize Shipment
3,8,1,4,1882.73,188.64,1.23,8.6,4,0.632,4.77,1,2025,2,7,0,0.0006533066345147,41.02199999999999,0.1001949297031438,3.1648,1,1,0.869709,Prioritize Shipment
7,7,0,4,5393.09,409.17,1.59,4.3,2,0.672,3.49,1,2025,8,29,0,0.0002948217070362,15.007,0.075869306835228,1.4103999999999997,0,1,0.89407486,Prioritize Shipment
0,5,1,4,7641.76,148.74,4.04,8.5,4,0.577,23.52,1,2024,8,30,0,0.0005286740227382,199.92,0.0194641025104164,3.5955000000000004,1,1,0.88926506,Prioritize Shipment
4,7,1,2,6910.55,257.95,2.6,0.6,2,0.957,39.91,1,2024,10,25,0,0.0003762363343004,23.946,0.0373269855510777,0.0258,0,1,0.9368829,Prioritize Shipment
6,1,1,2,2664.12,315.39,3.81,7.6,2,0.99,19.79,1,2024,8,27,5,0.0014301157605513,150.404,0.1183843070131976,0.076,1,1,0.9111866,Prioritize Shipment
4,2,2,4,10355.61,249.57,2.85,1.4,2,0.661,53.56,1,2025,8,21,4,0.0002752131453386,74.984,0.0240999805902308,0.4745999999999999,0,1,0.9528089,Prioritize Shipment
1,5,0,2,1002.75,144.04,3.94,7.6,4,0.728,0.5,1,2024,6,8,2,0.003929194714535,3.8,0.1436449763151333,2.0672,1,1,0.85372066,Prioritize Shipment
1,4,0,4,9801.81,127.48,2.08,0.1,2,0.94,3.63,1,2025,4,22,5,0.0002122057048647,0.363,0.0130057611808431,0.006,0,1,0.8062905,Prioritize Shipment
0,6,0,4,4267.51,38.05,1.89,2.9,2,0.609,1.77,1,2024,11,17,3,0.0004428812117604,5.133,0.0089162064060775,1.1339,0,1,0.8879117,Prioritize Shipment
3,6,2,4,6463.91,137.01,3.9,1.0,2,0.689,31.96,1,2024,7,31,6,0.0006033499847615,31.96,0.0211961490800459,0.311,0,1,0.8894064,Prioritize Shipment
0,2,2,2,3987.71,435.9,2.11,9.0,2,0.696,27.46,1,2025,4,7,1,0.0005291257388325,247.14,0.1093108576100067,2.7360000000000007,1,1,0.9510601,Prioritize Shipment
5,0,2,4,12477.94,153.48,1.92,9.3,2,0.809,87.25,1,2025,4,19,2,0.0001538715525158,811.4250000000001,0.0123001072292381,1.7762999999999995,1,1,0.9672775,Prioritize Shipment
1,3,0,0,10259.84,259.3,3.13,3.5,2,0.703,5.6,1,2024,9,28,2,0.0003050729835942,19.6,0.0252732986089451,1.0395,0,1,0.8914826,Prioritize Shipment
3,2,1,2,1677.83,182.59,4.13,9.3,2,0.573,14.31,1,2025,9,9,5,0.0024615127873503,133.08300000000003,0.1088250895501928,3.9711000000000007,1,1,0.93095064,Prioritize Shipment
6,0,3,1,14670.56,54.62,2.15,7.1,4,0.539,82.52,1,2024,5,31,0,0.0001465520061947,585.8919999999999,0.0037231025945839,3.2730999999999995,1,1,0.89294535,Prioritize Shipment
2,1,1,1,12010.36,423.21,2.55,5.7,2,0.529,85.68,1,2024,4,3,6,0.0002123166999157,488.376,0.0352370786554274,2.6847,0,1,0.9698118,Prioritize Shipment
3,2,0,2,6462.26,228.61,1.83,5.1,2,0.688,2.38,1,2025,11,24,1,0.0002831826636501,12.137999999999998,0.0353761687087799,1.5912000000000002,0,1,0.90224135,Prioritize Shipment
3,0,0,2,6698.55,15.98,2.31,1.4,2,0.693,2.8,1,2024,11,2,2,0.0003448507512819,3.92,0.0023855909114659,0.4298,0,1,0.8705061,Prioritize Shipment
5,4,1,1,8681.36,286.09,1.83,4.1,2,0.756,58.28,1,2024,6,27,4,0.0002107964650699,238.948,0.0329545140392749,1.0004,0,1,0.9635682,Prioritize Shipment
7,4,1,2,3422.16,258.85,1.26,3.2,2,0.635,21.54,1,2025,2,18,5,0.0003681885125184,68.928,0.0756393622741192,1.168,0,1,0.8907223,Prioritize Shipment
3,4,0,0,10491.77,274.02,2.47,0.0,2,0.656,5.15,1,2025,7,23,6,0.0002354226217311,0.0,0.0261176140918071,0.0,0,1,0.8070363,Prioritize Shipment
0,1,2,2,8564.77,158.19,3.14,9.4,4,0.529,22.52,1,2024,9,12,4,0.0003666181345208,211.688,0.018469847993583,4.4274,1,1,0.8840031,Prioritize Shipment
4,6,2,4,14883.46,101.39,4.45,9.2,4,0.531,38.15,1,2024,1,13,2,0.0002989896166617,350.98,0.006812260052434,4.314799999999999,1,1,0.88348716,Prioritize Shipment
4,1,3,2,4763.98,461.33,3.74,6.3,2,0.869,69.79,1,2024,3,4,1,0.0007850578717794,439.677,0.0968370983925205,0.8253,0,1,0.9692658,Prioritize Shipment
6,4,2,3,14697.7,253.01,2.27,1.9,2,0.67,76.43,1,2025,10,7,5,0.0001544459337175,145.217,0.0172142580131585,0.6269999999999999,0,1,0.95665365,Prioritize Shipment
1,5,3,1,9245.68,259.06,4.27,4.7,2,0.531,126.84,1,2024,3,17,3,0.0004618373121284,596.148,0.0280195723840755,2.2043,0,1,0.96955127,Prioritize Shipment
3,6,1,4,3780.95,103.05,3.06,8.5,2,0.582,30.02,1,2024,5,11,2,0.0008093204088919,255.17,0.0272550549465081,3.5530000000000004,1,1,0.9499649,Prioritize Shipment
2,0,0,0,11332.63,377.72,1.91,8.3,2,0.698,7.21,1,2024,2,13,5,0.0001685398711508,59.843,0.0333303037335552,2.5066000000000006,1,1,0.9304626,Prioritize Shipment
0,1,0,0,1369.18,69.98,2.7,6.4,2,0.555,0.98,1,2024,2,21,6,0.0019719832308388,6.272,0.0511108838867059,2.848,0,1,0.92220044,Prioritize Shipment
0,8,1,0,7247.39,436.18,3.57,2.6,2,0.881,46.13,1,2024,6,25,5,0.0004925911259087,119.93800000000002,0.0601844250136945,0.3094,0,1,0.9544582,Prioritize Shipment
5,1,2,4,13410.57,112.1,3.9,9.8,4,0.501,35.6,1,2025,10,24,0,0.000290815379212,348.88000000000005,0.0083590779511981,4.8902,1,1,0.88753,Prioritize Shipment
6,1,3,2,8864.78,358.98,1.56,6.2,2,0.818,128.5,1,2024,10,29,5,0.0001759772944167,796.7,0.0404950827882925,1.1284000000000003,0,1,0.9699091,Prioritize Shipment
5,7,0,3,9213.22,163.62,2.13,3.6,2,0.649,4.25,1,2024,3,3,3,0.0002311895298277,15.3,0.0177592633194474,1.2636,0,1,0.8901864,Prioritize Shipment
4,7,3,2,10863.42,431.21,1.3,8.4,4,0.804,63.88,1,2025,3,5,6,0.0001196676553056,536.5920000000001,0.0396937612648687,1.6463999999999996,1,1,0.8962835,Prioritize Shipment
3,6,3,3,8119.32,234.46,2.43,0.3,2,0.819,91.05,1,2025,10,20,1,0.0002992861471157,27.315,0.0288768024908489,0.0543,0,1,0.946445,Prioritize Shipment
7,4,3,1,11986.77,197.08,3.42,8.3,4,0.58,69.96,1,2025,10,7,5,0.0002853145593016,580.668,0.0164414600430307,3.4860000000000007,1,1,0.9103849,Prioritize Shipment
5,1,0,0,14215.91,300.94,1.58,4.5,4,0.509,2.45,1,2025,1,26,3,0.0001111430784241,11.025,0.0211692392537656,2.2095,0,1,0.80526006,Prioritize Shipment
2,7,3,3,4789.45,355.19,3.37,9.8,4,0.77,30.05,1,2025,12,31,6,0.0007036298531146,294.49,0.0741609161803547,2.254,1,1,0.8973471,Prioritize Shipment
5,0,2,3,9688.82,135.01,2.74,6.3,2,0.866,60.73,1,2024,12,18,6,0.0002828001758728,382.599,0.0139346174250321,0.8442000000000001,0,1,0.9677569,Prioritize Shipment
1,6,0,0,735.53,276.56,2.22,6.2,4,0.637,0.5,1,2025,5,29,4,0.0030182317512541,3.1,0.3760009788859734,2.2506,0,1,0.8332613,Prioritize Shipment
4,1,1,4,10143.31,241.16,3.47,9.1,2,0.888,82.16,1,2024,10,3,4,0.00034209740213,747.656,0.0237752765123022,1.0192,1,1,0.9693703,Prioritize Shipment
5,5,0,4,8570.39,309.06,3.07,8.8,4,0.808,2.09,1,2024,7,3,6,0.0003582100697867,18.392,0.0360613694359299,1.6895999999999998,1,1,0.84003186,Prioritize Shipment
1,2,0,0,12557.02,256.22,2.75,5.6,2,0.613,7.09,1,2024,8,12,1,0.0002190010050155,39.70399999999999,0.0204045227291188,2.1672,0,1,0.9129779,Prioritize Shipment
1,7,3,4,6329.39,204.17,2.15,8.9,2,0.521,101.12,1,2025,4,28,1,0.0003396851829323,899.9680000000001,0.0322574529299031,4.2631,1,1,0.96948504,Prioritize Shipment
4,6,1,4,11807.4,272.55,1.72,9.2,2,0.553,96.29,1,2025,1,1,6,0.0001456713586394,885.8679999999999,0.0230829818588342,4.112399999999999,1,1,0.96930164,Prioritize Shipment
1,6,0,4,10825.99,68.26,2.55,1.1,2,0.583,4.48,1,2024,6,12,6,0.0002355442781676,4.928000000000001,0.0063051970304794,0.4587,0,1,0.87360305,Prioritize Shipment
2,3,2,4,8334.34,466.39,4.11,3.0,2,0.789,45.81,1,2024,9,3,5,0.0004931404286362,137.43,0.0559600400271647,0.6329999999999999,0,1,0.95609486,Prioritize Shipment
3,6,1,4,8458.66,384.82,3.55,5.5,2,0.889,60.16,1,2025,2,1,2,0.0004196882248488,330.88,0.0454942035736156,0.6104999999999999,0,1,0.96810335,Prioritize Shipment
5,5,3,4,3065.01,136.18,3.75,7.4,4,0.761,17.42,1,2025,1,2,4,0.0012234870359313,128.90800000000002,0.0444305238808356,1.7686,1,1,0.83106196,Prioritize Shipment
5,3,1,2,4933.29,3.88,2.05,5.4,2,0.759,35.78,1,2025,7,30,6,0.0004155441905908,193.212,0.0007864933948744,1.3014,0,1,0.9484793,Prioritize Shipment
6,2,3,1,10391.78,57.86,4.09,9.0,4,0.723,62.05,1,2025,7,9,6,0.0003935803105916,558.4499999999999,0.005567862291157,2.4930000000000003,1,1,0.90757525,Prioritize Shipment
1,6,0,0,2431.54,351.35,3.05,9.2,2,0.689,1.78,1,2024,6,28,0,0.0012543490956348,16.375999999999998,0.1444969031971507,2.8612,1,1,0.9339337,Prioritize Shipment
6,4,0,1,10658.87,407.29,3.27,6.8,2,0.824,6.9,1,2024,8,26,1,0.0003067867419341,46.92,0.0382113676215208,1.1968000000000003,0,1,0.9118837,Prioritize Shipment
2,1,2,0,11425.35,452.09,2.59,7.1,4,0.785,27.18,1,2025,9,8,1,0.0002266888979331,192.978,0.039569028519914,1.5264999999999995,1,1,0.81522876,Prioritize Shipment
0,5,3,4,13156.46,8.81,1.4,9.9,4,0.854,81.32,1,2024,8,12,1,0.0001064116031212,805.068,0.0006696330167841,1.4454000000000002,1,1,0.8850339,Prioritize Shipment
1,0,1,4,7749.41,467.0,2.81,5.4,2,0.715,54.35,1,2024,1,21,3,0.0003626082501764,293.49,0.0602626522535264,1.5390000000000004,0,1,0.9669735,Prioritize Shipment
4,0,2,2,3206.28,47.55,1.43,9.8,2,0.716,23.29,1,2024,1,1,1,0.0004459997255386,228.242,0.0148302705939593,2.7832000000000003,1,1,0.9416849,Prioritize Shipment
7,0,3,4,6923.99,339.6,3.59,5.4,4,0.527,36.81,1,2024,7,25,4,0.0005184871728584,198.77400000000003,0.0490468645968581,2.5542,0,1,0.87836456,Prioritize Shipment
7,3,3,4,8990.67,251.06,2.71,9.5,2,0.553,147.23,1,2025,8,23,2,0.0003014235868961,1398.685,0.027924503957992,4.246499999999999,1,1,0.96856433,Prioritize Shipment
1,8,3,1,3889.24,201.78,4.08,2.5,2,0.625,48.59,1,2025,1,17,0,0.0010490481430819,121.475,0.0518816015468317,0.9375,0,1,0.9551818,Prioritize Shipment
3,6,2,4,9397.75,295.04,4.46,9.9,2,0.97,67.15,1,2024,11,26,5,0.0004745816817855,664.7850000000001,0.0313947487430502,0.2970000000000002,1,1,0.9614793,Prioritize Shipment
5,4,0,2,13520.06,266.53,2.66,7.5,4,0.651,2.56,1,2024,5,19,3,0.0001967446890028,19.2,0.0197136699097489,2.6175,1,1,0.86565715,Prioritize Shipment
5,7,1,2,12243.9,133.92,2.91,9.6,2,0.931,100.21,1,2024,6,10,1,0.0002376693700536,962.0159999999998,0.0109376914218508,0.6623999999999995,1,1,0.9674096,Prioritize Shipment
5,8,1,4,5789.93,201.9,2.91,5.0,2,0.834,39.56,1,2025,5,13,5,0.0005025967498743,197.8,0.0348708879036534,0.8300000000000002,0,1,0.95916504,Prioritize Shipment
6,5,3,2,7259.63,192.59,1.21,1.7,2,0.643,88.32,1,2024,11,20,6,0.0001666751611308,150.14399999999998,0.0265289002332074,0.6069,0,1,0.9587719,Prioritize Shipment
5,1,3,4,10675.2,238.5,1.54,3.6,2,0.6,140.16,1,2025,12,25,4,0.0001442595923261,504.576,0.0223415017985611,1.4400000000000002,0,1,0.96653515,Prioritize Shipment
4,6,3,4,10680.56,248.61,2.88,9.1,2,0.976,173.1,1,2024,6,28,0,0.0002696487824608,1575.2099999999998,0.0232768693776356,0.2184000000000001,1,1,0.962508,Prioritize Shipment
4,7,3,3,10297.11,168.03,3.86,6.8,2,0.728,153.73,1,2024,11,10,3,0.000374862461409,1045.3639999999998,0.0163181708265717,1.8496,0,1,0.96936136,Prioritize Shipment
1,8,0,1,6241.09,348.05,4.13,0.2,2,0.734,2.5,1,2025,12,6,2,0.0006617433813644,0.5,0.0557675021510665,0.0532,0,1,0.8218766,Prioritize Shipment
1,7,0,0,4137.75,245.11,1.33,8.6,4,0.764,0.74,1,2025,12,19,0,0.000321430729261,6.364,0.0592375083076551,2.0296,1,1,0.86197007,Prioritize Shipment
2,6,3,2,7836.01,152.77,3.93,4.6,2,0.951,106.41,1,2024,11,21,4,0.000501530753534,489.48599999999993,0.019495891403916,0.2254000000000001,0,1,0.96499354,Prioritize Shipment
4,1,2,3,2847.88,385.64,3.9,1.5,2,0.91,15.05,1,2025,9,18,4,0.0013694397235838,22.575000000000003,0.1354130089750972,0.1349999999999999,0,1,0.8505907,Prioritize Shipment
4,5,3,2,6514.97,344.01,2.76,1.7,2,0.715,79.64,1,2024,3,20,6,0.0004236397097761,135.388,0.0528030060000276,0.4845,0,1,0.9589989,Prioritize Shipment
6,3,0,4,6115.48,317.01,3.94,1.5,2,0.805,2.89,1,2024,8,31,2,0.0006442666806203,4.335,0.0518373046760025,0.2924999999999999,0,1,0.8548069,Prioritize Shipment
6,4,2,3,6909.48,23.33,1.89,8.8,4,0.729,17.2,1,2024,11,23,2,0.000273537227114,151.36,0.0033765203749052,2.3848000000000003,1,1,0.8524327,Prioritize Shipment
0,6,1,0,14137.31,145.3,2.2,7.7,4,0.595,40.75,1,2025,12,26,0,0.000155616591841,313.77500000000003,0.0102777685429547,3.1185000000000005,1,1,0.900895,Prioritize Shipment
2,6,1,1,2695.77,332.19,1.77,0.4,2,0.74,15.05,1,2024,12,9,1,0.000656584204142,6.0200000000000005,0.123226388007879,0.104,0,1,0.84181523,Prioritize Shipment
4,0,3,3,2338.95,12.83,3.83,0.5,2,0.626,26.88,1,2025,12,10,6,0.0016374869065178,13.44,0.0054853673656982,0.187,0,1,0.8635528,Prioritize Shipment
5,3,3,1,1349.2,44.98,3.4,6.4,4,0.531,7.99,1,2024,1,2,5,0.0025200118588793,51.136,0.0333382745330566,3.0016,0,1,0.8357252,Prioritize Shipment
7,3,1,4,8509.31,423.31,2.68,7.1,2,0.701,64.17,1,2024,2,19,1,0.0003149491556894,455.607,0.0497466892145191,2.1229,1,1,0.96999234,Prioritize Shipment
4,1,3,3,12143.67,111.53,2.01,7.3,4,0.708,68.8,1,2025,2,27,4,0.0001655183317728,502.24,0.0091842087276745,2.1316,1,1,0.90823525,Prioritize Shipment
4,8,3,3,1649.56,274.87,1.24,10.0,2,0.581,27.36,1,2025,1,22,6,0.0007517156090108,273.6,0.1666323140716312,4.19,1,1,0.94989,Prioritize Shipment
6,5,2,0,2580.31,437.98,3.88,5.0,2,0.776,15.7,1,2025,5,5,1,0.0015036952924261,78.5,0.1697392948909239,1.12,0,1,0.90353346,Prioritize Shipment
2,5,3,3,1662.71,70.34,3.36,5.5,4,0.607,8.94,1,2024,10,28,1,0.0020207973729634,49.17,0.0423044307185257,2.1615,0,1,0.81948787,Prioritize Shipment
0,1,0,2,7414.16,126.95,1.68,3.1,2,0.547,3.68,1,2024,1,21,3,0.0002265934374224,11.408,0.0171226410004639,1.4043,0,1,0.8829173,Prioritize Shipment
2,4,1,1,4517.5,133.17,1.95,8.2,2,0.835,36.16,1,2024,3,16,2,0.0004316546762589,296.51199999999994,0.0294786939679026,1.3530000000000002,1,1,0.95808184,Prioritize Shipment
4,1,2,3,1084.14,185.57,1.36,9.9,2,0.558,8.16,1,2024,4,5,0,0.001254450532219,80.784,0.1711679303410998,4.3758,1,1,0.93383634,Prioritize Shipment
7,2,1,3,6378.63,324.62,4.1,9.8,4,0.546,19.68,1,2024,12,12,4,0.0006427712533882,192.864,0.0508918059207071,4.4492,1,1,0.8770535,Prioritize Shipment
6,1,0,1,14071.09,442.45,1.27,9.6,2,0.715,8.26,1,2025,5,9,0,9.025597874791504e-05,79.29599999999999,0.0314439037771771,2.736,1,1,0.9305139,Prioritize Shipment
3,1,2,1,10247.63,308.5,3.27,4.0,2,0.576,58.61,1,2025,12,22,1,0.0003190981719675,234.44,0.0301045217284386,1.6960000000000002,0,1,0.96137065,Prioritize Shipment
4,0,3,0,14282.73,471.21,4.13,9.5,2,0.945,233.78,1,2025,10,31,0,0.0002891604056087,2220.91,0.032991591943557,0.5225000000000004,1,1,0.9630338,Prioritize Shipment
5,2,1,4,9837.37,358.52,1.99,9.0,4,0.824,30.59,1,2024,7,29,1,0.0002022898396624,275.31,0.0364447001586806,1.5840000000000003,1,1,0.8588766,Prioritize Shipment
4,0,2,0,1291.2,106.42,4.37,9.7,4,0.834,3.06,1,2025,2,23,3,0.003384448574969,29.682,0.0824194547707558,1.6102000000000003,1,1,0.84723896,Prioritize Shipment
5,7,2,0,6917.37,337.33,2.27,8.5,2,0.896,47.01,1,2025,11,7,0,0.0003281594016222,399.585,0.0487656435899771,0.8839999999999999,1,1,0.9678812,Prioritize Shipment
2,0,2,3,12397.07,421.87,1.67,8.0,2,0.885,82.73,1,2024,10,31,4,0.0001347092498469,661.84,0.0340298151095379,0.92,1,1,0.9676,Prioritize Shipment
7,1,2,4,12481.94,381.11,4.32,7.9,2,0.72,82.89,1,2024,8,31,2,0.0003461000453455,654.831,0.0305329139540808,2.212,1,1,0.96781653,Prioritize Shipment
3,5,3,1,5619.99,499.21,1.35,6.5,4,0.728,31.16,1,2024,2,20,5,0.0002402139505586,202.54,0.0888275601913882,1.7680000000000002,0,1,0.8443257,Prioritize Shipment
7,2,1,4,12096.86,376.45,1.7,2.0,2,0.974,73.92,1,2025,2,6,4,0.0001405323364906,147.84,0.0311196459246449,0.052,0,1,0.95287114,Prioritize Shipment
4,5,0,4,8542.96,432.09,2.6,5.8,4,0.59,1.13,1,2025,8,8,0,0.0003043441617425,6.553999999999999,0.0505784880182044,2.378,0,1,0.8293158,Prioritize Shipment
2,1,0,1,9656.15,428.29,2.4,10.0,4,0.788,2.68,1,2025,5,17,2,0.0002485462632622,26.8,0.0443541162885829,2.12,1,1,0.8690602,Prioritize Shipment
4,5,2,1,8346.15,40.04,1.51,8.2,4,0.593,20.06,1,2025,3,13,4,0.0001809217423602,164.49199999999996,0.004797421565632,3.3374,1,1,0.8525059,Prioritize Shipment
5,1,1,1,9571.94,82.16,2.29,9.0,4,0.625,28.69,1,2025,11,8,2,0.0002392409480209,258.21000000000004,0.0085834219604385,3.375,1,1,0.8890205,Prioritize Shipment
4,2,2,4,8089.32,97.8,4.03,7.0,2,0.606,51.52,1,2024,1,27,2,0.0004981877339504,360.64,0.0120900149827179,2.758,1,1,0.9693899,Prioritize Shipment
5,7,2,0,10164.57,253.08,2.73,3.8,2,0.52,57.62,1,2024,6,23,3,0.0002685799792809,218.956,0.0248982495078493,1.824,0,1,0.96112305,Prioritize Shipment
4,2,1,4,1661.53,266.13,4.46,9.6,4,0.534,5.26,1,2025,10,15,6,0.0026842729291676,50.496,0.1601716490222867,4.473599999999999,1,1,0.86869895,Prioritize Shipment
6,4,2,3,1241.68,25.98,3.71,3.3,2,0.522,7.14,1,2025,2,11,5,0.0029878873783905,23.562,0.0209232652535274,1.5774,0,1,0.8834442,Prioritize Shipment
4,2,1,2,2607.24,438.28,2.21,2.9,2,0.508,16.38,1,2025,10,19,3,0.0008476396495911,47.502,0.1681011337659747,1.4267999999999998,0,1,0.8883956,Prioritize Shipment
0,3,1,3,7832.6,149.69,1.32,7.3,2,0.847,60.29,1,2025,7,11,0,0.0001685264152388,440.117,0.0191111508311416,1.1169000000000002,1,1,0.9684152,Prioritize Shipment
4,7,1,1,1531.76,151.03,3.13,0.1,2,0.929,8.01,1,2024,7,8,1,0.0020434010549955,0.801,0.0985989972319423,0.0070999999999999,0,1,0.8215717,Prioritize Shipment
4,2,3,2,8589.17,438.42,3.96,8.8,2,0.89,137.31,1,2024,7,10,6,0.0004610457122166,1208.3280000000002,0.05104334877526,0.968,1,1,0.9686018,Prioritize Shipment
6,1,2,3,1921.11,231.61,2.41,4.2,2,0.991,10.84,1,2024,9,26,4,0.0012544830852996,45.528,0.1205605092889007,0.0378,0,1,0.8715014,Prioritize Shipment
7,1,3,4,2340.69,12.26,1.37,3.7,2,0.951,30.8,1,2024,4,9,5,0.0005852974977463,113.96,0.0052377717681538,0.1813000000000001,0,1,0.89692485,Prioritize Shipment
3,4,3,4,5693.03,151.16,3.8,7.1,4,0.91,32.37,1,2025,7,8,5,0.0006674828694034,229.827,0.026551765931323,0.6389999999999998,1,1,0.82876986,Prioritize Shipment
5,5,1,4,14847.83,84.4,2.95,7.8,4,0.902,43.16,1,2025,2,27,4,0.0001986822316796,336.648,0.0056843323233091,0.7643999999999997,1,1,0.8826668,Prioritize Shipment
3,8,0,1,560.72,335.82,3.84,0.5,2,0.65,0.53,1,2025,3,4,5,0.0068483378513339,0.265,0.5989085461549436,0.175,0,1,0.8234586,Prioritize Shipment
1,7,3,1,848.07,132.94,3.25,9.0,2,0.782,14.24,1,2025,5,2,0,0.0038322308300022,128.16,0.156755928166307,1.962,1,1,0.92618114,Prioritize Shipment
